@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}
@attribute crosscheck.base.a numeric
@attribute crosscheck.target.a numeric
@attribute crosscheck.SDR numeric
@attribute crosscheck.disp numeric
@attribute crosscheck.area numeric
@attribute crosscheck.LDTD numeric
@attribute baseLeft numeric
@attribute targetLeft numeric
@attribute baseRight numeric
@attribute targetRight numeric
@attribute baseParentLeft numeric
@attribute targetParentLeft numeric
@attribute baseParentRight numeric
@attribute targetParentRight numeric
@attribute diff.viewport numeric
@attribute size numeric
@attribute diff.left.relation numeric
@attribute diff.right.relation numeric
@attribute diff.parent.left.relation numeric
@attribute diff.parent.right.relation numeric
@attribute diff.left.viewport numeric
@attribute diff.right.viewport numeric
@attribute alignment numeric
@attribute diff.parent.left.viewport numeric
@attribute diff.parent.right.viewport numeric
@attribute parent.alignment numeric
@attribute diff.parent.y numeric
@attribute diff.parent.y.height numeric
@attribute diff.height.height numeric
@attribute diff.width.viewport numeric
@attribute imageDiff.size numeric
@attribute chiSquared.size numeric
@attribute imageDiff.size.viewport numeric
@attribute chiSquared.size.viewport numeric
@attribute pHashDistance.viewport numeric
@attribute base.out.viewport.right numeric
@attribute base.out.viewport.left numeric
@attribute target.out.viewport.right numeric
@attribute target.out.viewport.left numeric
@attribute diff.out.viewport.left numeric
@attribute diff.out.viewport.right numeric
@attribute h {0,1}

@data
http://wwatana.be/mobile/topsites/www.yandex.ru/,343,SPAN,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/343.png,results/iphonese/343.png,278,278,1753,1771,174,174,116,116,278,278,1753,1771,47918,3593.4,1080,640,360,320,/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1],0.5,1,20184,20184,0,18,20184,1,278,278,-34,-74,278,278,-34,-74,-40,20184,-0.096528,-0.136806,-0.096528,-0.136806,-0,-1,1,-0,-1,1,-0.45,0.103448,0,-0,2.374059,0.178032,-0.059351,-0.004451,-0.0125,-82,-394,-42,-394,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,293,SPAN,0,30,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/293.png,results/iphonese/293.png,68,68,1529,1544,16,16,269,229,22,22,1529,1544,800247,4784.1,1080,640,360,320,/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],1,0,4304,3664,0.174672,15,3664,1,68,68,23,23,22,22,69,69,-40,4304,-0.023611,-0.007986,-0.007639,-0.023958,-0,-0,0,-0,-0,0,-0.375,0.9375,0,-1,185.930994,1.111547,-4.648275,-0.027789,-0.025,-292,-337,-252,-297,40,40,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,241,DIV,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,1136,1148,52,52,52,52,342,342,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,-74,342,342,-34,-74,-40,2704,-0.11875,-0.136806,-0.11875,-0.136806,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,-18,-394,22,-394,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,240,DIV,2,137,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,1136,1148,52,52,52,52,336,336,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,-74,336,336,-28,-68,-40,2704,-0.11875,-0.136806,-0.116667,-0.134722,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,-18,-394,22,-394,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,239,DIV,4,260,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,336,336,1136,1148,85,85,64,64,0,0,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],0,1,5440,5440,0,12,5440,1,336,336,-40,-80,0,0,296,256,-40,5440,-0.116667,-0.138889,0,0.022222,-0,-1,1,-0,-1,1,-0.3,0.141176,0,-0,0,0,-0,-0,-0,-24,-400,16,-400,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,238,SPAN,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/238.png,results/iphonese/238.png,275,275,1193,1205,28,28,58,58,272,272,1136,1148,203836,410.2,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],0.3,1,1624,1624,0,12,1624,1,275,275,27,-13,272,272,30,-10,-40,1624,-0.095486,0.034375,-0.094444,0.052083,-0,-1,1,-0,-1,1,-0.3,0.428571,0,-0,125.514778,0.252586,-3.137869,-0.006315,-0.0075,-85,-333,-45,-333,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,236,DIV,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,278,278,1136,1148,52,52,52,52,278,278,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1],0,1,2704,2704,0,12,2704,1,278,278,30,-10,278,278,30,-10,-40,2704,-0.096528,0.052083,-0.096528,0.052083,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,-82,-330,-42,-330,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,235,DIV,2,138,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,278,278,1136,1148,52,52,52,52,272,272,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1],0,1,2704,2704,0,12,2704,1,278,278,30,-10,272,272,36,-4,-40,2704,-0.096528,0.052083,-0.094444,0.0875,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,-82,-330,-42,-330,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,234,DIV,4,269,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,272,272,1136,1148,85,85,64,64,0,0,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5],0,1,5440,5440,0,12,5440,1,272,272,24,-16,0,0,296,256,-40,5440,-0.094444,0.016667,0,0.022222,-0,-1,1,-0,-1,1,-0.3,0.141176,0,-0,0,0,-0,-0,-0,-88,-336,-48,-336,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,223,SPAN,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/223.png,results/iphonese/223.png,83,83,1193,1205,28,28,58,58,80,80,1136,1148,155751,430,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],0.3,1,1624,1624,0,12,1624,1,83,83,219,179,80,80,222,182,-40,1624,-0.028819,0.048958,-0.027778,0.047917,-0,-1,1,-0,-1,1,-0.3,0.428571,0,-0,95.905788,0.264778,-2.397645,-0.006619,-0.0075,-277,-141,-237,-141,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,106,A,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/106.png,results/iphonese/106.png,287,288,720,726,28,30,89,89,0,0,715,721,137355,758.3,1080,640,360,320,/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],0.4,1,2492,2670,0.071429,6.082763,2492,1,287,288,-16,-57,0,0,271,231,-40,2670,-0.102778,-0.133681,0,0.030903,-0.025,-1.025,1,-0,-1,1,-0.15,0.214286,0.071429,-0,55.118379,0.304294,-1.377959,-0.007607,-0.01,-73,-376,-32,-377,1,41,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,97,DIV,0,53,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/97.png,results/iphonese/97.png,0,0,662,668,38,38,338,298,0,0,646,652,1634169,15025.9,1080,640,360,320,/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1],1,0,12844,11324,0.134228,6,11324,1,0,0,22,22,0,0,22,22,-40,12844,0,-0.007639,0,-0.007639,-0,-0,0,-0,-0,0,-0.15,0.157895,0,-1,127.232093,1.169877,-3.180802,-0.029247,-0.025,-360,-338,-320,-298,40,40,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,93,DIV,0,50,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/93.png,results/iphonese/93.png,0,0,591,597,38,38,338,298,0,0,575,581,1462725,7957.7,1080,640,360,320,/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[4]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[4]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[4]/div[1]/div[1],1,0,12844,11324,0.134228,6,11324,1,0,0,22,22,0,0,22,22,-40,12844,0,-0.007639,0,-0.007639,-0,-0,0,-0,-0,0,-0.15,0.157895,0,-1,113.883915,0.619566,-2.847098,-0.015489,-0.025,-360,-338,-320,-298,40,40,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,89,DIV,0,50,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/89.png,results/iphonese/89.png,0,0,521,527,38,38,338,298,0,0,505,511,1580592,16447.8,1080,640,360,320,/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[3]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[3]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[3]/div[1]/div[1],1,0,12844,11324,0.134228,6,11324,1,0,0,22,22,0,0,22,22,-40,12844,0,-0.007639,0,-0.007639,-0,-0,0,-0,-0,0,-0.15,0.157895,0,-1,123.060729,1.280582,-3.076518,-0.032015,-0.025,-360,-338,-320,-298,40,40,1
http://wwatana.be/mobile/topsites/www.amazon.com/,108,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/108.png,results/iphone8plus/108.png,158,188,465,477,32,32,32,32,0,0,0,0,10875,50.2,1080,1242,360,414,/body[2]/div[2]/div[8],/body[2]/div[2]/div[8],/body[2]/div[2]/div[8],1,1,1024,1024,0,32.310989,1024,1,158,188,170,194,0,0,328,382,54,1024,-0.015217,0.003623,0,-0.011594,0.555556,0.444444,0.111111,0,1,0.111111,0,0,0,0,10.620117,0.049023,0.196669,0.000908,0.018519,-202,-190,-226,-220,30,24,0
http://wwatana.be/mobile/topsites/www.google.com/,38,A,0,7,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/38.png,results/iphonese/38.png,118,121,0,0,48,48,68,72,0,0,0,0,108975,5549.2,1080,640,360,320,/body[2]/div[4]/header[2]/div[2]/a[2],/body[2]/div[4]/header[2]/div[2]/a[2],/body[2]/div[4]/header[2]/div[2]/a[2],0.7,1,3264,3456,0.058824,3,3264,1,118,121,174,127,0,0,292,248,-40,3456,-0.050347,0.086458,0,0.036111,-0.075,-1.175,1.1,-0,-1.1,1.1,-0,0,0,-0.1,33.386949,1.700123,-0.834674,-0.042503,-0.0175,-242,-186,-199,-193,7,43,0
http://wwatana.be/mobile/topsites/www.google.com/,12,DIV,0,51,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/12.png,results/iphonese/12.png,72,72,704,644,32,34,264,224,52,52,677,616,990261,8160.3,1080,640,360,320,/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[2],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[2],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[2],0.9,0,8448,7616,0.109244,60,7616,1,72,72,24,24,52,52,44,44,-40,8448,-0.025,-0.008333,-0.018056,-0.015278,-0,-0,0,-0,-0,0,-1.525,1.90625,0.0625,-1,117.218395,0.965945,-2.93046,-0.024149,-0.0225,-288,-336,-248,-296,40,40,1
http://wwatana.be/mobile/topsites/m.facebook.com/,22,SPAN,0,53,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/22.png,results/iphone8plus/22.png,42,42,52,52,36,36,309,364,42,42,52,52,574639,2448.9,1080,1242,359,414,/body[2]/div[2]/div[2]/div[3]/div[1]/div[1]/div[2]/div[1]/div[1]/a[1]/div[1]/div[2]/span[1],/body[2]/div[2]/div[2]/div[3]/div[1]/div[1]/div[2]/div[1]/div[1]/a[1]/div[1]/div[2]/span[1],/body[2]/div[2]/div[2]/div[3]/div[1]/div[1]/div[2]/div[1]/div[1]/a[1]/div[1]/div[2]/span[1],1,0,11124,13104,0.177994,0,11124,1,42,42,8,8,42,42,8,8,55,13104,0.015542,0.00296,0.015542,0.00296,0,0,0,0,0,0,0,0,0,1,51.657587,0.220146,0.939229,0.004003,0.018182,-317,-351,-372,-406,55,55,1
http://wwatana.be/mobile/topsites/m.360.cn/,323,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/323.png,results/iphone8plus/323.png,27,31,2425,2736,36,39,213,256,18,20,2425,2736,139465,848,1080,1242,360,414,/body[2]/div[1]/footer[12]/form[1]/input[1],/body[2]/div[1]/footer[12]/form[1]/input[1],/body[2]/div[1]/footer[12]/form[1]/input[1],0.6,1,7668,9984,0.302034,311.025722,7668,1,27,31,120,127,18,20,129,138,54,9984,0.000121,0.02657,0.001691,0.025,0.074074,0.12963,-0.055556,0.037037,0.166667,-0.055556,5.759259,8.638889,0.083333,0.796296,18.187924,0.110589,0.336813,0.002048,0.011111,-333,-240,-383,-287,47,50,0
http://wwatana.be/mobile/topsites/m.360.cn/,251,LI,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,180,207,1571,1866,117,220,179,206,0,0,919,1174,0,0,1080,1242,360,414,/body[2]/div[1]/div[8]/ul[2]/li[8],/body[2]/div[1]/div[8]/ul[2]/li[8],/body[2]/div[1]/div[8]/ul[2]/li[8],0,1,20943,45320,1.163969,296.233016,20943,1,180,207,1,1,0,0,181,208,54,45320,0,0.000362,0,0.000362,0.5,0,0.5,0,0.5,0.5,4.722222,2.179487,0.880342,0.5,0,0,0,0,0,-180,-359,-207,-413,54,27,0
http://wwatana.be/mobile/topsites/m.360.cn/,137,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/137.png,results/iphone8plus/137.png,190,219,601,850,16,19,16,18,184,212,599,850,34529,201,1080,1242,360,414,/body[2]/div[1]/div[6]/ul[3]/li[3]/div[1]/div[1]/a[1]/img[1],/body[2]/div[1]/div[6]/ul[3]/li[3]/div[1]/div[1]/a[1]/img[1],/body[2]/div[1]/div[6]/ul[3]/li[3]/div[1]/div[1]/a[1]/img[1],0.5,1,256,342,0.335938,250.683067,256,1,190,219,154,177,184,212,160,184,54,342,-0.001208,0.000242,-0.000966,0,0.537037,0.425926,0.111111,0.518519,0.444444,0.111111,4.648148,15.6875,0.1875,0.037037,134.878906,0.785156,2.497758,0.01454,0.009259,-170,-206,-195,-237,31,25,0
http://wwatana.be/mobile/topsites/m.360.cn/,49,DIV,2,164,null,'iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,-1,3,null,null,-1,414,-1,48,-1,233,-1,414,-1,0,-1,48,-1,-1,-1,1242,-1,414,/body[2]/div[1]/div[3]/div[1]/div[1]/div[4],null,/body[2]/div[1]/div[3]/div[1]/div[1]/div[4],-1,1,1,96462,96461,417.882759,1,1,-1,414,1,-414,-1,0,1,0,415,96462,0,0,1,1,1,1,0,0.00241,0.00241,0,0.118072,49,234,1,-1,-1,-0.00241,-0.00241,-0.00241,0,2,0,-828,830,0,0
http://wwatana.be/mobile/topsites/m.360.cn/,39,DIV,3,106,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,145,172,21,255,27,26,70,70,0,0,48,48,0,0,1080,1242,360,414,/body[2]/div[1]/div[3]/div[1]/div[1]/div[1],/body[2]/div[1]/div[3]/div[1]/div[1]/div[1],/body[2]/div[1]/div[3]/div[1]/div[1]/div[1],0,1,1890,1820,0.038462,235.552542,1820,1,145,172,145,172,0,0,290,344,54,1890,-0.012681,-0.012681,0,-0.025362,0.5,0.5,0,0,1,0,0,0,0.037037,0,0,0,0,0,0,-215,-215,-242,-242,27,27,0
http://wwatana.be/mobile/topsites/m.360.cn/,323,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/323.png,results/iphonese/323.png,27,24,2425,2470,36,39,213,201,18,16,2425,2470,157476,324.1,1080,640,360,320,/body[2]/div[1]/footer[12]/form[1]/input[1],/body[2]/div[1]/footer[12]/form[1]/input[1],/body[2]/div[1]/footer[12]/form[1]/input[1],0.7,1,7668,7839,0.0223,45.099889,7668,1,27,24,120,95,18,16,129,103,-40,7839,0,0.036458,0,0.036458,-0.075,-0.625,0.55,-0.05,-0.65,0.55,-1.125,1.25,0.083333,-0.3,20.536776,0.042267,-0.513419,-0.001057,-0.0175,-333,-240,-296,-225,15,37,0
http://wwatana.be/mobile/topsites/m.360.cn/,251,LI,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,180,160,1571,1604,117,216,179,159,0,0,919,938,0,0,1080,640,360,320,/body[2]/div[1]/div[8]/ul[2]/li[8],/body[2]/div[1]/div[8]/ul[2]/li[8],/body[2]/div[1]/div[8]/ul[2]/li[8],0,1,20943,34344,0.63988,38.587563,20943,1,180,160,1,1,0,0,181,161,-40,34344,0,-0.000347,0,-0.000347,-0.5,-0,-0.5,-0,-0.5,-0.5,-0.475,0.162393,0.846154,-0.5,0,0,-0,-0,-0,-180,-359,-160,-319,40,20,0
http://wwatana.be/mobile/topsites/www.msn.com,1238,SPAN,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1238.png,results/iphone8plus/1238.png,138,138,7457,7467,15,15,140,93,4,4,7415,7425,92100,554.2,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],1,0,2100,1395,0.505376,10,1395,1,138,138,82,183,4,4,216,317,54,2100,0.05,-0.214251,0.001449,-0.1657,0,1.87037,-1.87037,0,1.87037,-1.87037,0.185185,0.666667,0,0.87037,43.857143,0.263905,0.812169,0.004887,0.018519,-222,-278,-276,-231,47,54,1
http://wwatana.be/mobile/topsites/www.msn.com,1229,H3,0,44,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1229.png,results/iphone8plus/1229.png,114,114,7339,7349,37,37,240,294,4,4,7339,7349,439869,2823.6,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],1,0,8880,10878,0.225,10,8880,1,114,114,6,6,4,4,116,116,54,10878,0.041304,0.002174,0.001449,0.042029,0,0,0,0,0,0,0.185185,0.27027,0,1,49.534797,0.317973,0.917311,0.005888,0.018519,-246,-354,-300,-408,54,54,1
http://wwatana.be/mobile/topsites/www.msn.com,1135,H3,0,55,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1135.png,results/iphone8plus/1135.png,114,114,6423,6433,37,37,240,294,4,4,6423,6433,590568,4449,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[28]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[28]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[28]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],1,0,8880,10878,0.225,10,8880,1,114,114,6,6,4,4,116,116,54,10878,0.041304,0.002174,0.001449,0.042029,0,0,0,0,0,0,0.185185,0.27027,0,1,66.505405,0.501014,1.231582,0.009278,0.018519,-246,-354,-300,-408,54,54,1
http://wwatana.be/mobile/topsites/www.msn.com,1003,SPAN,0,17,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1003.png,results/iphone8plus/1003.png,138,138,5167,5177,15,15,140,90,4,4,5125,5135,90462,603.5,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[22]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[22]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[22]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],0.4,0,2100,1350,0.555556,10,1350,1,138,138,82,186,4,4,216,320,54,2100,0.05,-0.221498,0.001449,-0.172947,0,1.925926,-1.925926,0,1.925926,-1.925926,0.185185,0.666667,0,0.925926,43.077143,0.287381,0.797725,0.005322,0.007407,-222,-278,-276,-228,50,54,1
http://wwatana.be/mobile/topsites/www.msn.com,954,H3,0,53,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/954.png,results/iphone8plus/954.png,114,114,4667,4677,37,37,240,294,4,4,4667,4677,566688,2390.6,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[20]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[20]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[20]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],1,0,8880,10878,0.225,10,8880,1,114,114,6,6,4,4,116,116,54,10878,0.041304,0.002174,0.001449,0.042029,0,0,0,0,0,0,0.185185,0.27027,0,1,63.816216,0.269212,1.181782,0.004985,0.018519,-246,-354,-300,-408,54,54,1
