@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}
@attribute crosscheck.base.a numeric
@attribute crosscheck.target.a numeric
@attribute crosscheck.SDR numeric
@attribute crosscheck.disp numeric
@attribute crosscheck.area numeric
@attribute crosscheck.LDTD numeric
@attribute baseLeft numeric
@attribute targetLeft numeric
@attribute baseRight numeric
@attribute targetRight numeric
@attribute baseParentLeft numeric
@attribute targetParentLeft numeric
@attribute baseParentRight numeric
@attribute targetParentRight numeric
@attribute diff.viewport numeric
@attribute size numeric
@attribute diff.left.relation numeric
@attribute diff.right.relation numeric
@attribute diff.parent.left.relation numeric
@attribute diff.parent.right.relation numeric
@attribute diff.left.viewport numeric
@attribute diff.right.viewport numeric
@attribute alignment numeric
@attribute diff.parent.left.viewport numeric
@attribute diff.parent.right.viewport numeric
@attribute parent.alignment numeric
@attribute diff.parent.y numeric
@attribute diff.parent.y.height numeric
@attribute diff.height.height numeric
@attribute diff.width.viewport numeric
@attribute imageDiff.size numeric
@attribute chiSquared.size numeric
@attribute imageDiff.size.viewport numeric
@attribute chiSquared.size.viewport numeric
@attribute pHashDistance.viewport numeric
@attribute h {0,1}

@data
http://wwatana.be/mobile/topsites/www.yandex.ru/,235,DIV,2,138,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,278,278,1136,1148,52,52,52,52,272,272,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1],0,1,2704,2704,0,12,2704,1,278,278,30,-10,272,272,36,-4,-40,2704,-0.096528,0.052083,-0.094444,0.0875,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,234,DIV,4,269,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,272,272,1136,1148,85,85,64,64,0,0,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5],0,1,5440,5440,0,12,5440,1,272,272,24,-16,0,0,296,256,-40,5440,-0.094444,0.016667,0,0.022222,-0,-1,1,-0,-1,1,-0.3,0.141176,0,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,223,SPAN,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/223.png,results/iphonese/223.png,83,83,1193,1205,28,28,58,58,80,80,1136,1148,155751,430,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],0.3,1,1624,1624,0,12,1624,1,83,83,219,179,80,80,222,182,-40,1624,-0.028819,0.048958,-0.027778,0.047917,-0,-1,1,-0,-1,1,-0.3,0.428571,0,-0,95.905788,0.264778,-2.397645,-0.006619,-0.0075,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,222,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/222.png,results/iphonese/222.png,99,99,1149,1161,26,26,26,26,86,86,1136,1148,896,6.1,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1],0,1,676,676,0,12,676,1,99,99,235,195,86,86,248,208,-40,676,-0.034375,0.043403,-0.029861,0.038889,-0,-1,1,-0,-1,1,-0.3,0.461538,0,-0,1.325444,0.009024,-0.033136,-0.000226,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,217,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/217.png,results/iphonese/217.png,35,35,1149,1161,26,26,26,26,22,22,1136,1148,2891,17.4,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1],0,1,676,676,0,12,676,1,35,35,299,259,22,22,312,272,-40,676,-0.012153,0.021181,-0.007639,0.016667,-0,-1,1,-0,-1,1,-0.3,0.461538,0,-0,4.276627,0.02574,-0.106916,-0.000643,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,106,A,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/106.png,results/iphonese/106.png,287,288,720,726,28,30,89,89,0,0,715,721,137355,758.3,1080,640,360,320,/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],0.4,1,2492,2670,0.071429,6.082763,2492,1,287,288,-16,-57,0,0,271,231,-40,2670,-0.102778,-0.133681,0,0.030903,-0.025,-1.025,1,-0,-1,1,-0.15,0.214286,0.071429,-0,55.118379,0.304294,-1.377959,-0.007607,-0.01,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,85,DIV,0,52,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/85.png,results/iphonese/85.png,0,0,450,456,38,38,338,298,0,0,434,440,1601637,9204.7,1080,640,360,320,/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],1,1,12844,11324,0.134228,6,11324,1,0,0,22,22,0,0,22,22,-40,12844,0,-0.007639,0,-0.007639,-0,-0,0,-0,-0,0,-0.15,0.157895,0,-1,124.699237,0.716654,-3.117481,-0.017916,-0.025,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,31,BUTTON,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/31.png,results/iphonese/31.png,272,231,2502,2598,42,42,65,66,272,229,2502,2598,209726,2937.5,1080,640,360,320,/body[2]/div[2]/div[1]/form[7]/div[1]/div[2]/div[2]/button[1],/body[2]/div[2]/div[1]/form[7]/div[1]/div[2]/div[2]/button[1],/body[2]/div[2]/div[1]/form[7]/div[1]/div[2]/div[2]/button[1],1,1,2730,2772,0.015385,104.388697,2730,1,272,231,23,23,272,229,23,25,-40,2772,0.033681,-0.007986,0.039931,-0.014236,-1.025,-0,-1.025,-1.075,-0.05,-1.025,-2.4,2.285714,0,-0.025,76.822711,1.076007,-1.920568,-0.0269,-0.025,0
http://wwatana.be/mobile/topsites/www.amazon.com/,108,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/108.png,results/iphone8plus/108.png,158,188,465,477,32,32,32,32,0,0,0,0,10875,50.2,1080,1242,360,414,/body[2]/div[2]/div[8],/body[2]/div[2]/div[8],/body[2]/div[2]/div[8],1,1,1024,1024,0,32.310989,1024,1,158,188,170,194,0,0,328,382,54,1024,-0.015217,0.003623,0,-0.011594,0.555556,0.444444,0.111111,0,1,0.111111,0,0,0,0,10.620117,0.049023,0.196669,0.000908,0.018519,0
http://wwatana.be/mobile/topsites/www.amazon.com/,107,DIV,0,17,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/107.png,results/iphone8plus/107.png,0,0,399,408,60,60,360,414,0,0,0,0,239382,1030,1080,1242,360,414,/body[2]/div[2]/div[7],/body[2]/div[2]/div[7],/body[2]/div[2]/div[7],0.4,1,21600,24840,0.15,9,21600,1,0,0,0,0,0,0,0,0,54,24840,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0825,0.047685,0.205231,0.000883,0.007407,0
http://wwatana.be/mobile/topsites/www.amazon.com/,107,DIV,0,17,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/107.png,results/iphonese/107.png,0,0,399,393,60,60,360,320,0,0,0,0,281966,1479.6,1080,640,360,320,/body[2]/div[2]/div[7],/body[2]/div[2]/div[7],/body[2]/div[2]/div[7],0.6,1,21600,19200,0.125,6,19200,1,0,0,0,0,0,0,0,0,-40,21600,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-1,13.053981,0.0685,-0.32635,-0.001712,-0.015,0
http://wwatana.be/mobile/topsites/www.google.com/,12,DIV,0,51,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/12.png,results/iphone8plus/12.png,72,72,704,812,32,34,264,318,52,52,677,784,888192,2519.6,1080,1242,360,414,/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[2],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[2],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[2],0.9,1,8448,10812,0.27983,108,8448,1,72,72,24,24,52,52,44,44,54,10812,0.026087,0.008696,0.018841,0.015942,0,0,0,0,0,0,1.981481,3.34375,0.0625,1,105.136364,0.298248,1.94697,0.005523,0.016667,0
http://wwatana.be/mobile/topsites/www.google.com/,9,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/9.png,results/iphone8plus/9.png,20,20,677,784,32,32,32,32,20,20,677,784,112406,4454.3,1080,1242,360,414,/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[1]/img[1],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[1]/img[1],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[1]/img[1],0.8,1,1024,1024,0,107,1024,1,20,20,308,362,20,20,308,362,54,1024,0.007246,-0.018841,0.007246,-0.018841,0,1,-1,0,1,-1,1.981481,3.34375,0,0,109.771484,4.349902,2.032805,0.080554,0.014815,0
http://wwatana.be/mobile/topsites/www.google.com/,9,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/9.png,results/iphonese/9.png,20,20,677,616,32,32,32,32,20,20,677,616,112391,4508.4,1080,640,360,320,/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[1]/img[1],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[1]/img[1],/body[2]/div[2]/mobile-promo[1]/div[2]/div[1]/div[1]/div[1]/div[1]/img[1],0.8,1,1024,1024,0,61,1024,1,20,20,308,268,20,20,308,268,-40,1024,-0.006944,0.018056,-0.006944,0.018056,-0,-1,1,-0,-1,1,-1.525,1.90625,0,-0,109.756836,4.402734,-2.743921,-0.110068,-0.02,0
http://wwatana.be/mobile/topsites/m.facebook.com/,36,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/36.png,results/iphonese/36.png,16,16,112,112,42,42,327,288,16,16,112,112,184048,1963.3,1080,640,359,320,/body[2]/div[2]/div[2]/div[3]/div[1]/div[1]/div[2]/div[2]/form[1]/div[9]/div[1]/div[1]/input[1],/body[2]/div[2]/div[2]/div[3]/div[1]/div[1]/div[2]/div[2]/form[1]/div[9]/div[1]/div[1]/input[1],/body[2]/div[2]/div[2]/div[3]/div[1]/div[1]/div[2]/div[2]/form[1]/div[9]/div[1]/div[1]/input[1],0.7,1,13734,12096,0.135417,0,12096,1,16,16,16,16,16,16,16,16,-39,13734,-0.005432,-0.005432,-0.005432,-0.005432,-0,-0,0,-0,-0,0,-0,0,0,-1,13.400903,0.142952,-0.343613,-0.003665,-0.017949,0
http://wwatana.be/mobile/topsites/m.360.cn/,195,P,0,22,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/195.png,results/iphone8plus/195.png,17,20,968,1224,40,42,161,185,0,0,920,1175,317280,1326.7,1080,1242,360,414,/body[2]/div[1]/div[8]/ul[2]/li[1]/a[1]/p[2],/body[2]/div[1]/div[8]/ul[2]/li[1]/a[1]/p[2],/body[2]/div[1]/div[8]/ul[2]/li[1]/a[1]/p[2],1,1,6440,7770,0.206522,256.017578,6440,1,17,20,182,209,0,0,199,229,54,7770,-0.001087,0.000725,0,-0.000362,0.055556,0.5,-0.444444,0,0.555556,-0.444444,4.722222,6.375,0.05,0.444444,49.267081,0.206009,0.912353,0.003815,0.018519,0
http://wwatana.be/mobile/topsites/m.360.cn/,137,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/137.png,results/iphone8plus/137.png,190,219,601,850,16,19,16,18,184,212,599,850,34529,201,1080,1242,360,414,/body[2]/div[1]/div[6]/ul[3]/li[3]/div[1]/div[1]/a[1]/img[1],/body[2]/div[1]/div[6]/ul[3]/li[3]/div[1]/div[1]/a[1]/img[1],/body[2]/div[1]/div[6]/ul[3]/li[3]/div[1]/div[1]/a[1]/img[1],0.5,1,256,342,0.335938,250.683067,256,1,190,219,154,177,184,212,160,184,54,342,-0.001208,0.000242,-0.000966,0,0.537037,0.425926,0.111111,0.518519,0.444444,0.111111,4.648148,15.6875,0.1875,0.037037,134.878906,0.785156,2.497758,0.01454,0.009259,0
http://wwatana.be/mobile/topsites/m.360.cn/,49,DIV,2,164,null,'iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,-1,3,null,null,-1,414,-1,48,-1,233,-1,414,-1,0,-1,48,-1,-1,-1,1242,-1,414,/body[2]/div[1]/div[3]/div[1]/div[1]/div[4],null,/body[2]/div[1]/div[3]/div[1]/div[1]/div[4],-1,1,1,96462,96461,417.882759,1,1,-1,414,1,-414,-1,0,1,0,415,96462,0,0,1,1,1,1,0,0.00241,0.00241,0,0.118072,49,234,1,-1,-1,-0.00241,-0.00241,-0.00241,0
http://wwatana.be/mobile/topsites/m.360.cn/,46,DIV,2,154,null,'iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,-1,3,null,null,-1,0,-1,48,-1,233,-1,414,-1,0,-1,48,-1,-1,-1,1242,-1,414,/body[2]/div[1]/div[3]/div[1]/div[1]/div[3],null,/body[2]/div[1]/div[3]/div[1]/div[1]/div[3],-1,1,1,96462,96461,49.010203,1,1,-1,0,1,0,-1,0,1,0,415,96462,1,1,1,1,0.00241,0.00241,0,0.00241,0.00241,0,0.118072,49,234,1,-1,-1,-0.00241,-0.00241,-0.00241,0
http://wwatana.be/mobile/topsites/m.360.cn/,43,DIV,2,139,null,'iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,-1,3,null,null,-1,-414,-1,48,-1,233,-1,414,-1,0,-1,48,-1,-1,-1,1242,-1,414,/body[2]/div[1]/div[3]/div[1]/div[1]/div[2],null,/body[2]/div[1]/div[3]/div[1]/div[1]/div[2],-1,1,1,96462,96461,415.896622,1,1,-1,-414,1,414,-1,0,1,0,415,96462,0,0,1,1,0.995181,0.995181,0,0.00241,0.00241,0,0.118072,49,234,1,-1,-1,-0.00241,-0.00241,-0.00241,0
http://wwatana.be/mobile/topsites/m.360.cn/,39,DIV,3,106,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,145,172,21,255,27,26,70,70,0,0,48,48,0,0,1080,1242,360,414,/body[2]/div[1]/div[3]/div[1]/div[1]/div[1],/body[2]/div[1]/div[3]/div[1]/div[1]/div[1],/body[2]/div[1]/div[3]/div[1]/div[1]/div[1],0,1,1890,1820,0.038462,235.552542,1820,1,145,172,145,172,0,0,290,344,54,1890,-0.012681,-0.012681,0,-0.025362,0.5,0.5,0,0,1,0,0,0,0.037037,0,0,0,0,0,0,0
http://wwatana.be/mobile/topsites/m.360.cn/,323,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/323.png,results/iphonese/323.png,27,24,2425,2470,36,39,213,201,18,16,2425,2470,157476,324.1,1080,640,360,320,/body[2]/div[1]/footer[12]/form[1]/input[1],/body[2]/div[1]/footer[12]/form[1]/input[1],/body[2]/div[1]/footer[12]/form[1]/input[1],0.7,1,7668,7839,0.0223,45.099889,7668,1,27,24,120,95,18,16,129,103,-40,7839,0,0.036458,0,0.036458,-0.075,-0.625,0.55,-0.05,-0.65,0.55,-1.125,1.25,0.083333,-0.3,20.536776,0.042267,-0.513419,-0.001057,-0.0175,0
http://wwatana.be/mobile/topsites/m.360.cn/,195,P,0,22,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/195.png,results/iphonese/195.png,17,15,968,1012,40,42,161,143,0,0,920,939,360006,9615.3,1080,640,360,320,/body[2]/div[1]/div[8]/ul[2]/li[1]/a[1]/p[2],/body[2]/div[1]/div[8]/ul[2]/li[1]/a[1]/p[2],/body[2]/div[1]/div[8]/ul[2]/li[1]/a[1]/p[2],1,1,6440,6006,0.072261,44.045431,6006,1,17,15,182,162,0,0,199,177,-40,6440,0.000347,-0.000694,0,-0.000347,-0.05,-0.5,0.45,-0,-0.55,0.45,-0.475,0.475,0.05,-0.45,55.901553,1.493059,-1.397539,-0.037326,-0.025,0
http://wwatana.be/mobile/topsites/www.msn.com,1238,SPAN,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1238.png,results/iphone8plus/1238.png,138,138,7457,7467,15,15,140,93,4,4,7415,7425,92100,554.2,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],1,0,2100,1395,0.505376,10,1395,1,138,138,82,183,4,4,216,317,54,2100,0.05,-0.214251,0.001449,-0.1657,0,1.87037,-1.87037,0,1.87037,-1.87037,0.185185,0.666667,0,0.87037,43.857143,0.263905,0.812169,0.004887,0.018519,1
http://wwatana.be/mobile/topsites/www.msn.com,1229,H3,0,44,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1229.png,results/iphone8plus/1229.png,114,114,7339,7349,37,37,240,294,4,4,7339,7349,439869,2823.6,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[32]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],1,0,8880,10878,0.225,10,8880,1,114,114,6,6,4,4,116,116,54,10878,0.041304,0.002174,0.001449,0.042029,0,0,0,0,0,0,0.185185,0.27027,0,1,49.534797,0.317973,0.917311,0.005888,0.018519,1
http://wwatana.be/mobile/topsites/www.msn.com,1135,H3,0,55,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1135.png,results/iphone8plus/1135.png,114,114,6423,6433,37,37,240,294,4,4,6423,6433,590568,4449,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[28]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[28]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[28]/div[1]/div[2]/div[1]/ul[1]/li[1]/a[1]/div[2]/h3[1],1,0,8880,10878,0.225,10,8880,1,114,114,6,6,4,4,116,116,54,10878,0.041304,0.002174,0.001449,0.042029,0,0,0,0,0,0,0.185185,0.27027,0,1,66.505405,0.501014,1.231582,0.009278,0.018519,1
http://wwatana.be/mobile/topsites/www.msn.com,1003,SPAN,0,17,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/1003.png,results/iphone8plus/1003.png,138,138,5167,5177,15,15,140,90,4,4,5125,5135,90462,603.5,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[22]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[22]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],/body[2]/div[4]/div[3]/div[1]/main[1]/div[22]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/span[3],0.4,0,2100,1350,0.555556,10,1350,1,138,138,82,186,4,4,216,320,54,2100,0.05,-0.221498,0.001449,-0.172947,0,1.925926,-1.925926,0,1.925926,-1.925926,0.185185,0.666667,0,0.925926,43.077143,0.287381,0.797725,0.005322,0.007407,1
http://wwatana.be/mobile/topsites/www.msn.com,954,H3,0,53,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/954.png,results/iphone8plus/954.png,114,114,4667,4677,37,37,240,294,4,4,4667,4677,566688,2390.6,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[20]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[20]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[20]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],1,0,8880,10878,0.225,10,8880,1,114,114,6,6,4,4,116,116,54,10878,0.041304,0.002174,0.001449,0.042029,0,0,0,0,0,0,0.185185,0.27027,0,1,63.816216,0.269212,1.181782,0.004985,0.018519,1
http://wwatana.be/mobile/topsites/www.msn.com,907,H3,0,51,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/907.png,results/iphone8plus/907.png,114,114,4209,4219,37,37,240,294,4,4,4209,4219,566199,2506,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[18]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[18]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[18]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]/div[2]/h3[1],0.4,0,8880,10878,0.225,10,8880,1,114,114,6,6,4,4,116,116,54,10878,0.041304,0.002174,0.001449,0.042029,0,0,0,0,0,0,0.185185,0.27027,0,1,63.761149,0.282207,1.180762,0.005226,0.007407,1
http://wwatana.be/mobile/topsites/www.msn.com,538,H3,0,53,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/538.png,results/iphone8plus/538.png,115,115,759,766,34,34,245,299,5,5,758,765,598920,2998.8,1080,1242,360,414,/body[2]/div[4]/div[3]/div[1]/main[1]/div[2]/ul[4]/li[7]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[2]/ul[4]/li[7]/a[1]/div[2]/h3[1],/body[2]/div[4]/div[3]/div[1]/main[1]/div[2]/ul[4]/li[7]/a[1]/div[2]/h3[1],1,0,8330,10166,0.220408,7,8330,1,115,115,0,0,5,5,110,110,54,10166,0.041667,0,0.001812,0.039855,0,0,0,0,0,0,0.12963,0.205882,0,1,71.89916,0.36,1.331466,0.006667,0.018519,1
http://wwatana.be/mobile/topsites/www.msn.com,13,A,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/13.png,results/iphone8plus/13.png,-270,-270,708,708,54,54,270,270,-270,-270,0,0,301192,286.9,1080,1242,360,414,/body[2]/nav[1]/a[13],/body[2]/nav[1]/a[13],/body[2]/nav[1]/a[13],0.5,1,14580,14580,0,0,14580,1,-270,-270,360,414,-270,-270,360,414,54,14580,0.097826,0,0.097826,0,0,1,-1,0,1,-1,0,0,0,0,20.657888,0.019678,0.382553,0.000364,0.009259,0
